Model ID;Label;Split;Style;Action;Business Object;Addition;Tags
919;process prepaid refund;;VO;process;prepaid refund;;
923;process prepaid refund;;VO;process;prepaid refund;;
473;process prepaid service top ups;;VO;process;prepaid service top ups;;
93;process rejection;;VO;process;rejection;;
93;process rejection;;VO;process;rejection;;
355;process rejection;;VO;process;rejection;;
355;process rejection;;VO;process;rejection;;
85;process request;;VO;process;request;;
835;process request;;VO;process;request;;
573;process retention order;;VO;process;retention order;;
575;process retention order;;VO;process;retention order;;
18;process retention vsdm;;VO;process;retention vsdm;;
953;process service change request;;VO;process;service change request;;
956;process service change request ts;;VO;process;service change request ts;;
833;process signaalplus delivery;;VO;process;signaalplus delivery;;
573;process sizz order;;VO;process;sizz order;;
573;process sizz order;;VO;process;sizz order;;
575;process sizz order;;VO;process;sizz order;;
575;process sizz order;;VO;process;sizz order;;
243;process verification;;VO;process;verification;;
573;;;;;;;
573;;;;;;;
575;;;;;;;
575;;;;;;;
8;process x;;VO;process;x;;
19;process x;;VO;process;x;;
33;process x;;VO;process;x;;
41;process x;;VO;process;x;;
47;process x;;VO;process;x;;
47;process x;;VO;process;x;;
54;process x;;VO;process;x;;
199;process x;;VO;process;x;;
518;process x;;VO;process;x;;
521;process x;;VO;process;x;;
447;process x;;VO;process;x;for bar;
863;produce issued list;;VO;produce;issued list;;
998;produce site report;;VO;produce;site report;;
689;produce stock count;;VO;produce;stock count;;
965;product development;;AN;develop;product;;
511;product lifecycle managment;;AN;manage;product lifecycle;;
423;product lifecycle mgnt;;AN;manage;product lifecycle;;
962;product service rating tariff management;;AN;manage;product service rating tariff;;
623;progress case;;VO;progress;case;;
186;project delivery by projectmanager ebu;;VO;project;delivery;by projectmanager ebu;
132;project make it fast project;;VO;project;make it fast project;;
375;project make it fast project;;VO;project;make it fast project;;
894;project management;;VO;project;management;;
634;propose offer to customer;;VO;propose;offer;to customer;
782;propose offer to customer;;VO;propose;offer;to customer;
551;provide 3rd line technical support;;VO;provide;3rd line technical support;;
866;provide account info;;VO;provide;account info;;
866;provide account info;;VO;provide;account info;;
875;provide account information;;VO;provide;account information;;
12;provide acs with device ids;;VO;provide;acs;;
58;provide acs with device ids;;VO;provide;acs;with device ids;
79;provide acs with device ids;;VO;provide;acs;with device ids;
541;provide acs with device ids;;VO;provide;acs;with device ids;
254;provide additional information;;VO;provide;additional information;;
222;provide address book;;VO;provide;address book;;
14;provide all licences;;VO;provide;all licences;;
836;provide and capture data;;VO;provide and capture;data;;
214;provide and capture date;;VO;provide and capture;date;;
95;provide and capture missing contact details;;VO;provide and capture;missing contact details;;
214;provide and update implementation asrm;;VO;provide and update;implementation asrm;;
836;provide and update implementation asrm;;VO;provide and update;implementation asrm;;
214;provide and update wfm data;;VO;provide and update;wfm data;;
836;provide and update wfm data;;VO;provide and update;wfm data;;
21;provide assigned product details;;VO;provide;assigned product details;;
26;provide available group header numbers;;VO;provide;available group header numbers;;
344;provide available offers and products;;VO;provide;available offers and products;;
31;provide bank account details for direct debit;;VO;provide;bank account details;for direct debit;
275;provide bank account details for direct debit;;VO;provide;bank account details;for direct debit;
867;provide billing data;;VO;provide;billing data;;
949;provide billing data;;VO;provide;billing data;;
62;provide billing offers;;VO;provide;billing offers;;
313;provide billing offers;;VO;provide;billing offers;;
349;provide billing offers;;VO;provide;billing offers;;
344;provide campaign info;;VO;provide;campaign info;;
866;provide collection info;;VO;provide;collection info;;
866;provide collection information;;VO;provide;collection information;;
875;provide collection information;;VO;provide;collection information;;
786;provide collection status info;;VO;provide;collection status info;;
31;provide company address;;VO;provide;company address;;
39;provide company information;;VO;provide;company information;;
263;provide company information;;VO;provide;company information;;
254;provide comparison information;;VO;provide;comparison information;;
954;provide comparison information;;VO;provide;comparison information;;
51;provide configuration page;;VO;provide;configuration page;;
51;provide contact;;VO;provide;contact;;
192;provide contact;;VO;provide;contact;;
263;provide contact and customer information;;VO;provide;contact and customer information;;
95;provide contact details;;VO;provide;contact details;;
322;provide contact details;;VO;provide;contact details;;
39;;;;;;;
263;;;;;;;
11;provide contacts;;VO;provide;contacts;;
93;provide contract details;;VO;provide;contract details;;
355;provide contract details;;VO;provide;contract details;;
273;provide ctn file to supplier;;VO;provide;ctn file;;
721;provide ctn file to supplier;;VO;provide;ctn file;;
37;provide ctn file to supplier;;VO;provide;ctn file;to supplier;
65;provide customer details;;VO;provide;customer details;;
392;provide customer details;;VO;provide;customer details;;
429;provide customer details;;VO;provide;customer details;;
31;provide customer information;;VO;provide;customer information;;
995;provide customer point of view;;VO;provide;customer point;;
786;provide customer status details;;VO;provide;customer status details;;
12;provide delivery coordinate issue;;VO;provide;delivery coordinate issue;;
21;provide delivery coordinate issues;;VO;provide;delivery coordinate issues;;
58;provide delivery coordinate issues;;VO;provide;delivery coordinate issues;;
124;provide delivery numbers;;VO;provide;delivery numbers;;
292;provide delivery numbers;;VO;provide;delivery numbers;;
6;provide detailed user overview;;VO;provide;detailed user overview;;
21;provide details;;VO;provide;details;;
275;provide details;;VO;provide;details;;
69;provide device data;;VO;provide;device data;;
254;provide device information;;VO;provide;device information;;
954;provide device information;;VO;provide;device information;;
15;provide end user connectivity;;VO;provide;end user connectivity;;
124;provide end user connectivity;;VO;provide;end user connectivity;;
292;provide end user connectivity;;VO;provide;end user connectivity;;
6;provide end users;;VO;provide;end users;;
168;provide end users;;VO;provide;end users;;
15;provide enterprise connectivity;;VO;provide;enterprise connectivity;;
124;provide enterprise connectivity;;VO;provide;enterprise connectivity;;
292;provide enterprise connectivity;;VO;provide;enterprise connectivity;;
254;provide enterprise product configuration;;VO;provide;enterprise product configuration;;
254;provide enterprise product information;;VO;provide;enterprise product information;;
954;provide enterprise product information;;VO;provide;enterprise product information;;
14;provide equipment;;VO;provide;equipment;;
7;provide feedback;;VO;provide;feedback;;
89;provide feedback;;VO;provide;feedback;;
51;provide feedback to user on impact;;VO;provide;feedback;to user on impact;
12;provide file;;VO;provide;file;;
58;provide file;;VO;provide;file;;
79;provide file with shipped device ids;;VO;provide;file;with shipped device ids;
541;provide file with shipped device ids;;VO;provide;file;with shipped device ids;
875;provide financial information;;VO;provide;financial information;;
995;provide financial information;;VO;provide;financial information;;
33;provide financial information for quotation;;VO;provide;financial information;for quotation;
327;provide financial information for quotation;;VO;provide;financial information;for quotation;
254;;;;;;;
954;;;;;;;
292;provide fixed port in;;VO;provide;fixed port;in;
84;provide fulfillment response;;VO;provide;fulfillment response;;
43;provide fullfilment response;;VO;provide;fullfilment response;;
887;provide fullfilment response;;VO;provide;fullfilment response;;
72;provide fullfilment response;;VO;provide;fullfilment response;;
995;provide guidance;;VO;provide;guidance;;
54;provide handset;;VO;provide;handset;;
457;provide imei to vodafone;;VO;provide;imei;to vodafone;
246;provide incompatibility notification;;VO;provide;incompatibility notification;;
52;provide info;;VO;provide;info;;
52;provide info;;VO;provide;info;;
52;provide info;;VO;provide;info;;
31;provide info on direct debit;;VO;provide;info;on direct debit;
275;provide info on direct debit;;VO;provide;info;on direct debit;
52;provide information;;VO;provide;information;;
52;provide information;;VO;provide;information;;
52;provide information;;VO;provide;information;;
212;provide information;;VO;provide;information;;
393;provide information;;VO;provide;information;;
915;provide information;;VO;provide;information;;
124;provide infrastructure;;VO;provide;infrastructure;;
292;provide infrastructure;;VO;provide;infrastructure;;
974;provide input for the protocol van oplevering and service acceptance form;;VO;provide;input;for the protocol van oplevering and service acceptance form;
786;provide introduction screen;;VO;provide;introduction screen;;
846;provide invoice list;;VO;provide;invoice list;;
7;provide label overview;;VO;provide;label overview;;
954;provide license and equipment product configuration;;VO;provide;license and equipment product configuration;;
254;provide license information;;VO;provide;license information;;
954;provide license information;;VO;provide;license information;;
243;provide list of contact ids of customer;;VO;provide;list;of contact ids of customer;
954;provide more information;;VO;provide;more information;;
7;provide new label name;;VO;provide;new label name;;
7;provide new label page;;VO;provide;new label page;;
457;provide new order;;VO;provide;new order;;
284;provide new quote;;VO;provide;new quote;;
89;provide np feedback;;VO;provide;np feedback;;
4;provide online order details;;VO;provide;online order details;;
253;provide order details;;VO;provide;order details;;
284;provide order details;;VO;provide;order details;;
294;provide order id;;VO;provide;order id;;
12;provide order information;;VO;provide;order information;;
58;provide order information;;VO;provide;order information;;
79;provide order information;;VO;provide;order information;;
541;provide order information;;VO;provide;order information;;
21;provide order pool information;;VO;provide;order pool information;;
294;provide order retrieval info: e mail and pincode;;VO;provide;order retrieval info: e mail and pincode;;
