M_ID;M_CODE;Label;Split;Checked;Style;Action;Action Mod;Business Object;VP;Tags;PARSE
585;1Ve_m5rc;notification of sale of long-term incentives;;;AN_OF;notify;;sale;false;;(ROOT (NP (NN notification) (PP (IN of) (NP (NN sale))) (PP (IN of) (NP (JJ long-term) (NNS incentives)))))
188;1In_ahnr;notification printing;;;AN_NP;print;;notification;false;;(ROOT (NP (NN notification) (NN printing)))
204;1In_b1vj;notification printing;;;AN_NP;print;;notification;false;;(ROOT (NP (NN notification) (NN printing)))
220;1In_blhp;notification printing;;;AN_NP;print;;notification;false;;(ROOT (NP (NN notification) (NN printing)))
226;1Ku_91bx;notification printing;;;AN_NP;print;;notification;false;;(ROOT (NP (NN notification) (NN printing)))
250;1Ku_a4cg;notification printing;;;AN_NP;print;;notification;false;;(ROOT (NP (NN notification) (NN printing)))
259;1Ku_afas;notification printing;;;AN_NP;print;;notification;false;;(ROOT (NP (NN notification) (NN printing)))
277;1Pe_lv0n;notification that application is on hold;;;AN_NP;notify;;;false;;(ROOT (FRAG (NP (NN notification)) (SBAR (IN that) (S (NP (NN application)) (VP (VBZ is) (PP (IN on) (NP (VB hold))))))))
485;1Un_jyvy;number ranges;;;NA;;;number ranges;false;;(ROOT (NP (NN number) (NNS ranges)))
496;1Un_k9yk;number ranges;;;AN_NP;number;;number ranges;false;;(ROOT (NP (NN number) (NNS ranges)))
338;1Pr_43cw;process order execution;;;AN_NP;execute;;process order;true;;(ROOT (S (VP (VB process) (NP (NN order) (NN execution)))))
342;1Pr_47ww;process order execution;;;AN_NP;execute;;process order;true;;(ROOT (S (VP (VB process) (NP (NN order) (NN execution)))))
113;1Er_hhi9;process quantity planning;;;AN_NP;plan;;process quantity;true;;(ROOT (S (VP (VB process) (NP (NN quantity) (NN planning)))))
480;1Un_jh6h;process quantity planning;;;AN_NP;plan;;process quantity;true;;(ROOT (S (VP (VB process) (NP (NN quantity) (NN planning)))))
122;1Er_ixgh;profit center allocation;;;AN_NP;allocate;;profit center;true;;(ROOT (S (VP (VB profit) (NP (NN center) (NN allocation)))))
111;1Er_h8hr;profit center analysis;;;AN_NP;analyse;;profit center;true;;(ROOT (S (VP (VB profit) (NP (NN center) (NN analysis)))))
117;1Er_i9qm;profit center analysis;;;AN_NP;analyse;;profit center;true;;(ROOT (S (VP (VB profit) (NP (NN center) (NN analysis)))))
391;1Pr_fbh-;object management record processing with ecr/eco;;;AN_NP;process;;object management record;false;;(ROOT (FRAG (NP (NN object) (NN management) (NN record) (NN processing)) (PP (IN with) (NP (NN ecr\/eco)))))
478;1Un_japr;profit center analysis;;;AN_NP;analyse;;profit center;true;;(ROOT (S (VP (VB profit) (NP (NN center) (NN analysis)))))
108;1Er_h4fo;profit center planning;;;AN_NP;plan;;profit center;true;;(ROOT (S (VP (VB profit) (NP (NN center) (NN planning)))))
475;1Un_j73d;profit center planning;;;AN_NP;plan;;profit center;true;;(ROOT (S (VP (VB profit) (NP (NN center) (NN planning)))))
493;1Un_k7jq;object-dependent parameters;;;NA;;;object-dependent parameters;false;;(ROOT (NP (JJ object-dependent) (NNS parameters)))
182;1Im_lcn5;offer processing;;;AN_NP;process;;offer;false;;(ROOT (NP (NN offer) (NN processing)))
21;1An_kv7b;project budgeting [ investment project ];;;AN_NP;budget;;project;true;;(ROOT (SINV (VP (VBP project) (NP (NN budgeting))) (NP (CD -LSB-) (NN investment) (NN project) (NN -RSB-))))
357;1Pr_d16t;project closing documentation;;;AN_NP;document;;project closing;true;;(ROOT (S (VP (VB project) (NP (NN closing) (NN documentation)))))
401;1Pr_nwb-;project closing documentation;;;AN_NP;document;;project closing;true;;(ROOT (S (VP (VB project) (NP (NN closing) (NN documentation)))))
403;1Pr_qrx-;project evaluation and analysis;;;AN_NP;evaluate, analyse;;project;true;;(ROOT (S (VP (VB project) (NP (NN evaluation) (CC and) (NN analysis)))))
398;1Pr_lp7-;project monitoring and analysis;;;AN_NP;monitor, analyse;;project;true;;(ROOT (S (VP (VB project) (NP (NN monitoring) (CC and) (NN analysis)))))
302;1Pe_mgei;operative adjustment of personnel assignment for organizational plan unit;;;AN_OF;adjust;operative;personnel assignment;false;;(ROOT (NP (JJ operative) (NN adjustment) (PP (IN of) (NP (NNS personnel))) (NN assignment) (PP (IN for) (NP (JJ organizational) (NN plan) (NN unit)))))
302;1Pe_mgei;operative adjustment of personnel reqmnt assignment for org. plan unit;;;AN_OF;adjust;operative;personnel reqmnt assignment;false;;(ROOT (FRAG (X (NP (JJ operative) (NN adjustment) (PP (IN of) (NP (NNS personnel)))) (NP (JJ reqmnt) (NN assignment) (PP (IN for) (NP (NN org)))) (. .)) (NP (NN plan) (NN unit))))
292;1Pe_mbsh;operative personnel time planning;;;AN_NP;plan;;operative personnel time;false;;(ROOT (NP (JJ operative) (NNS personnel) (NN time) (NN planning)))
292;1Pe_mbsh;operative planned working time specification;;;AN_NP;specify;;operative planned working time;false;;(ROOT (S (NP (NN operative)) (VP (VBD planned) (S (VP (VBG working) (NP (NN time) (NN specification)))))))
443;1Tr_g4ax;option expiration;;;AN_NP;expire;;option;false;;(ROOT (NP (NN option) (NN expiration)))
187;1In_agyu;order;;;NA;;;order;false;;(ROOT (NP (NN order)))
196;1In_aslk;order;;;NA;;;order;false;;(ROOT (NP (NN order)))
203;1In_b19m;order;;;NA;;;order;false;;(ROOT (NP (NN order)))
211;1In_bb6y;order;;;NA;;;order;false;;(ROOT (NP (NN order)))
358;1Pr_d1ur;project monitoring and controlling;;;AN_NP;monitor, control;;project;true;;(ROOT (S (VP (VB project) (S (VP (VBG monitoring) (CC and) (VBG controlling))))))
361;1Pr_d4fv;project progress analysis;;;AN_NP;analyse;;project progress;true;;(ROOT (S (VP (VB project) (NP (NN progress) (NN analysis)))))
190;1In_ajlf;order archiving;;;AN_NP;archive;;order;false;;(ROOT (NP (NN order) (NN archiving)))
199;1In_avon;order archiving;;;AN_NP;archive;;order;false;;(ROOT (NP (NN order) (NN archiving)))
206;1In_b2z3;order archiving;;;AN_NP;archive;;order;false;;(ROOT (NP (NN order) (NN archiving)))
214;1In_bd6i;order archiving;;;AN_NP;archive;;order;false;;(ROOT (NP (NN order) (NN archiving)))
229;1Ku_96oz;order archiving;;;AN_NP;archive;;order;false;;(ROOT (NP (NN order) (NN archiving)))
242;1Ku_9rnu;order archiving;;;AN_NP;archive;;order;false;;(ROOT (NP (NN order) (NN archiving)))
403;1Pr_qrx-;project progress analysis;;;AN_NP;analyse;;project progress;true;;(ROOT (S (VP (VB project) (NP (NN progress) (NN analysis)))))
55;1Be_2aze;purchase order processing;;;AN_NP;process;;purchase order;true;;(ROOT (S (VP (VB purchase) (NP (NN order) (NN processing)))))
72;1Be_2xk1;purchase order processing;;;AN_NP;process;;purchase order;true;;(ROOT (S (VP (VB purchase) (NP (NN order) (NN processing)))))
78;1Be_34is;purchase order processing;;;AN_NP;process;;purchase order;true;;(ROOT (S (VP (VB purchase) (NP (NN order) (NN processing)))))
28;1An_l51v;order budgeting;;;AN_NP;budget;;order;false;;(ROOT (NP (NN order) (NN budgeting)))
113;1Er_hhi9;order budgeting;;;AN_NP;budget;;order;false;;(ROOT (NP (NN order) (NN budgeting)))
480;1Un_jh6h;order budgeting;;;AN_NP;budget;;order;false;;(ROOT (NP (NN order) (NN budgeting)))
11;1An_kjk6;order budgeting [ investment - direct capitalization ];;;AN_NP;budget;;order;false;;(ROOT (NP (NN order) (NN budgeting) (NN -LSB-) (NN investment) (: -) (JJ direct) (NN capitalization) (NNS -RSB-)))
414;1Qu_c117;order completion;;;AN_NP;complete;;order;false;;(ROOT (NP (NN order) (NN completion)))
415;1Qu_c3ie;order completion;;;AN_NP;complete;;order;false;;(ROOT (NP (NN order) (NN completion)))
414;1Qu_c117;order creation and processing;;;AN_NP;create, process;;order;false;;(ROOT (NP (NN order) (NN creation) (CC and) (NN processing)))
195;1In_apbf;order creation / processing;;;AN_NP;create, process;;order;false;;(ROOT (FRAG (NP (NN order) (NN creation) (NN \/) (NN processing))))
210;1In_b8et;order creation / processing;;;AN_NP;create, process;;order;false;;(ROOT (FRAG (NP (NN order) (NN creation) (NN \/) (NN processing))))
219;1In_bip2;order creation / processing;;;AN_NP;create, process;;order;false;;(ROOT (FRAG (NP (NN order) (NN creation) (NN \/) (NN processing))))
195;1In_apbf;order execution;;;AN_NP;execute;;order;false;;(ROOT (NP (NN order) (NN execution)))
197;1In_at4y;order execution;;;AN_NP;execute;;order;false;;(ROOT (NP (NN order) (NN execution)))
210;1In_b8et;order execution;;;AN_NP;execute;;order;false;;(ROOT (NP (NN order) (NN execution)))
219;1In_bip2;order execution;;;AN_NP;execute;;order;false;;(ROOT (NP (NN order) (NN execution)))
414;1Qu_c117;order execution;;;AN_NP;execute;;order;false;;(ROOT (NP (NN order) (NN execution)))
415;1Qu_c3ie;order execution;;;AN_NP;execute;;order;false;;(ROOT (NP (NN order) (NN execution)))
447;1Tr_g68b;order execution;;;AN_NP;execute;;order;false;;(ROOT (NP (NN order) (NN execution)))
452;1Tr_gabg;order execution;;;AN_NP;execute;;order;false;;(ROOT (NP (NN order) (NN execution)))
452;1Tr_gabg;order expiration;;;AN_NP;expire;;order;false;;(ROOT (NP (NN order) (NN expiration)))
195;1In_apbf;order permit;;;AN_NP;permit;;order;false;;(ROOT (NP (NN order) (NN permit)))
197;1In_at4y;order permit;;;AN_NP;permit;;order;false;;(ROOT (NP (NN order) (NN permit)))
210;1In_b8et;order permit;;;AN_NP;permit;;order;false;;(ROOT (NP (NN order) (NN permit)))
219;1In_bip2;order permit;;;AN_NP;permit;;order;false;;(ROOT (NP (NN order) (NN permit)))
28;1An_l51v;order planning;;;AN_NP;plan;;order;false;;(ROOT (NP (NN order) (NN planning)))
195;1In_apbf;order printing;;;AN_NP;print;;order;false;;(ROOT (NP (NN order) (NN printing)))
197;1In_at4y;order printing;;;AN_NP;print;;order;false;;(ROOT (NP (NN order) (NN printing)))
210;1In_b8et;order printing;;;AN_NP;print;;order;false;;(ROOT (NP (NN order) (NN printing)))
219;1In_bip2;order printing;;;AN_NP;print;;order;false;;(ROOT (NP (NN order) (NN printing)))
85;1Be_3j4l;purchase order processing;;;AN_NP;process;;purchase order;true;;(ROOT (S (VP (VB purchase) (NP (NN order) (NN processing)))))
27;1An_l2cf;order release;;;AN_NP;release;;order;false;;(ROOT (NP (NN order) (NN release)))
195;1In_apbf;order release;;;AN_NP;release;;order;false;;(ROOT (NP (NN order) (NN release)))
197;1In_at4y;order release;;;AN_NP;release;;order;false;;(ROOT (NP (NN order) (NN release)))
210;1In_b8et;order release;;;AN_NP;release;;order;false;;(ROOT (NP (NN order) (NN release)))
219;1In_bip2;order release;;;AN_NP;release;;order;false;;(ROOT (NP (NN order) (NN release)))
190;1In_ajlf;order settlement;;;AN_NP;settle;;order;false;;(ROOT (NP (NN order) (NN settlement)))
199;1In_avon;order settlement;;;AN_NP;settle;;order;false;;(ROOT (NP (NN order) (NN settlement)))
214;1In_bd6i;order settlement;;;AN_NP;settle;;order;false;;(ROOT (NP (NN order) (NN settlement)))
229;1Ku_96oz;order settlement;;;AN_NP;settle;;order;false;;(ROOT (NP (NN order) (NN settlement)))
242;1Ku_9rnu;order settlement;;;AN_NP;settle;;order;false;;(ROOT (NP (NN order) (NN settlement)))
414;1Qu_c117;order settlement;;;AN_NP;settle;;order;false;;(ROOT (NP (NN order) (NN settlement)))
415;1Qu_c3ie;order settlement;;;AN_NP;settle;;order;false;;(ROOT (NP (NN order) (NN settlement)))
392;1Pr_fx--;order-specific trigger;;;NA;;;order-specific trigger;false;;(ROOT (NP (JJ order-specific) (NN trigger)))
368;1Pr_dcqc;purchase order processing;;;AN_NP;process;;purchase order;true;;(ROOT (S (VP (VB purchase) (NP (NN order) (NN processing)))))
131;1Ex_dzq9;original budget processing ( bottom up through rollup );;;AN_NP;process;;orignal budget;false;;(ROOT (NP (JJ original) (NN budget) (NN processing) (PRN (-LRB- -LRB-) (PP (ADVP (NP (NN bottom)) (RB up)) (IN through) (NP (NN rollup))) (-RRB- -RRB-))))
131;1Ex_dzq9;original budget processing ( top down/bottom up );;;AN_NP;process;;orignal budget;false;;(ROOT (NP (JJ original) (NN budget) (NN processing) (PRN (-LRB- -LRB-) (ADVP (NP (JJ top) (NN down\/bottom)) (RB up)) (-RRB- -RRB-))))
164;1Ex_emr6;outgoing invoice;;;NA;;;outgoing invoice;false;;(ROOT (NP (JJ outgoing) (NN invoice)))
191;1In_aklk;overall completion confirmation;;;AN_NP;confirm;;overall completion;false;;(ROOT (FRAG (NP (JJ overall) (NN completion) (NN confirmation))))
200;1In_awpb;overall completion confirmation;;;AN_NP;confirm;;overall completion;false;;(ROOT (FRAG (NP (JJ overall) (NN completion) (NN confirmation))))
207;1In_b3z3;overall completion confirmation;;;AN_NP;confirm;;overall completion;false;;(ROOT (FRAG (NP (JJ overall) (NN completion) (NN confirmation))))
215;1In_be6n;overall completion confirmation;;;AN_NP;confirm;;overall completion;false;;(ROOT (FRAG (NP (JJ overall) (NN completion) (NN confirmation))))
230;1Ku_97uj;overall completion confirmation;;;AN_NP;confirm;;overall completion;false;;(ROOT (FRAG (NP (JJ overall) (NN completion) (NN confirmation))))
243;1Ku_9soy;overall completion confirmation;;;AN_NP;confirm;;overall completion;false;;(ROOT (FRAG (NP (JJ overall) (NN completion) (NN confirmation))))
414;1Qu_c117;overall completion confirmation;;;AN_NP;confirm;;overall completion;false;;(ROOT (FRAG (NP (JJ overall) (NN completion) (NN confirmation))))
415;1Qu_c3ie;overall completion confirmation;;;AN_NP;confirm;;overall completion;false;;(ROOT (FRAG (NP (JJ overall) (NN completion) (NN confirmation))))
315;1Pr_1gm8;overall material requirements planning;;;AN_NP;plan;;overall material requirements;false;;(ROOT (NP (JJ overall) (NN material) (NNS requirements) (NN planning)))
326;1Pr_1qq7;overall material requirements planning;;;AN_NP;plan;;overall material requirements;false;;(ROOT (NP (JJ overall) (NN material) (NNS requirements) (NN planning)))
329;1Pr_1vyc;overall material requirements planning;;;AN_NP;plan;;overall material requirements;false;;(ROOT (NP (JJ overall) (NN material) (NNS requirements) (NN planning)))
481;1Un_jqw9;overall material requirements planning;;;AN_NP;plan;;overall material requirements;false;;(ROOT (NP (JJ overall) (NN material) (NNS requirements) (NN planning)))
385;1Pr_dtjg;overall network scheduling;;;AN_NP;schedule;;overall network;false;;(ROOT (FRAG (NP (JJ overall) (NN network) (NN scheduling))))
21;1An_kv7b;overall network scheduling ( relevant to ps );;;AN_NP;schedule;;overall network;false;;(ROOT (NP (JJ overall) (NN network) (NN scheduling) (PRN (-LRB- -LRB-) (ADJP (JJ relevant) (PP (TO to) (NP (NN ps)))) (-RRB- -RRB-))))
113;1Er_hhi9;overall planning ( order );;;AN_NP;plan;overall;;false;;(ROOT (NP (JJ overall) (NN planning) (PRN (-LRB- -LRB-) (NP (NN order)) (-RRB- -RRB-))))
480;1Un_jh6h;overall planning ( order );;;AN_NP;plan;overall;;false;;(ROOT (NP (JJ overall) (NN planning) (PRN (-LRB- -LRB-) (NP (NN order)) (-RRB- -RRB-))))
122;1Er_ixgh;overhead allocation;;;AN_NP;allocate;;overhead;false;;(ROOT (NP (JJ overhead) (NN allocation)))
17;1An_knwl;overhead calculation;;;AN_NP;calculate;;overhead;false;;(ROOT (NP (JJ overhead) (NN calculation)))
28;1An_l51v;overhead calculation;;;AN_NP;calculate;;overhead;false;;(ROOT (NP (JJ overhead) (NN calculation)))
113;1Er_hhi9;overhead calculation ( business process );;;AN_NP;calculate;;overhead;false;;(ROOT (NP (JJ overhead) (NN calculation) (PRN (-LRB- -LRB-) (NP (NN business) (NN process)) (-RRB- -RRB-))))
115;1Er_hsto;overhead calculation ( business process );;;AN_NP;calculate;;overhead;false;;(ROOT (NP (JJ overhead) (NN calculation) (PRN (-LRB- -LRB-) (NP (NN business) (NN process)) (-RRB- -RRB-))))
480;1Un_jh6h;overhead calculation ( business process );;;AN_NP;calculate;;overhead;false;;(ROOT (NP (JJ overhead) (NN calculation) (PRN (-LRB- -LRB-) (NP (NN business) (NN process)) (-RRB- -RRB-))))
113;1Er_hhi9;overhead calculation ( cost center );;;AN_NP;calculate;;overhead;false;;(ROOT (NP (JJ overhead) (NN calculation) (PRN (-LRB- -LRB-) (NP (NN cost) (NN center)) (-RRB- -RRB-))))
115;1Er_hsto;overhead calculation ( cost center );;;AN_NP;calculate;;overhead;false;;(ROOT (NP (JJ overhead) (NN calculation) (PRN (-LRB- -LRB-) (NP (NN cost) (NN center)) (-RRB- -RRB-))))
480;1Un_jh6h;overhead calculation ( cost center );;;AN_NP;calculate;;overhead;false;;(ROOT (NP (JJ overhead) (NN calculation) (PRN (-LRB- -LRB-) (NP (NN cost) (NN center)) (-RRB- -RRB-))))
121;1Er_iqc9;overhead calculation ( cost object );;;AN_NP;calculate;;overhead;false;;(ROOT (NP (JJ overhead) (NN calculation) (PRN (-LRB- -LRB-) (NP (NN cost) (NN object)) (-RRB- -RRB-))))
119;1Er_ieku;overhead calculation ( manufacturing order );;;AN_NP;calculate;;overhead;false;;(ROOT (NP (JJ overhead) (NN calculation) (PRN (-LRB- -LRB-) (NP (NN manufacturing) (NN order)) (-RRB- -RRB-))))
120;1Er_iif2;overhead calculation ( manufacturing order );;;AN_NP;calculate;;overhead;false;;(ROOT (NP (JJ overhead) (NN calculation) (PRN (-LRB- -LRB-) (NP (NN manufacturing) (NN order)) (-RRB- -RRB-))))
113;1Er_hhi9;overhead calculation ( overhead cost order );;;AN_NP;calculate;;overhead;false;;(ROOT (NP (JJ overhead) (NN calculation) (PRN (-LRB- -LRB-) (NP (JJ overhead) (NN cost) (NN order)) (-RRB- -RRB-))))
115;1Er_hsto;overhead calculation ( overhead cost order );;;AN_NP;calculate;;overhead;false;;(ROOT (NP (JJ overhead) (NN calculation) (PRN (-LRB- -LRB-) (NP (JJ overhead) (NN cost) (NN order)) (-RRB- -RRB-))))
121;1Er_iqc9;overhead calculation ( product cost collector );;;AN_NP;calculate;;overhead;false;;(ROOT (NP (JJ overhead) (NN calculation) (PRN (-LRB- -LRB-) (NP (NN product) (NN cost) (NNS collector)) (-RRB- -RRB-))))
119;1Er_ieku;overhead calculation ( sales order );;;AN_NP;calculate;;overhead;false;;(ROOT (NP (JJ overhead) (NN calculation) (PRN (-LRB- -LRB-) (NP (JJ sales) (NN order)) (-RRB- -RRB-))))
24;1An_kzoq;overhead calculation [ investment order ];;;AN_NP;calculate;;overhead;false;;(ROOT (SINV (ADVP (RB overhead)) (VP (VBZ calculation)) (NP (CD -LSB-) (NN investment) (NN order) (NN -RSB-))))
480;1Un_jh6h;overhead calculation [ overhead order ];;;AN_NP;calculate;;overhead;false;;(ROOT (NP (JJ overhead) (NN calculation) (NNS -LSB-) (JJ overhead) (NN order) (NNS -RSB-)))
